"","Date","BTC","LTC","XRP","DOGE","XLM","ETH","TRX","ADA","SOL","DOT"
"357",2021-12-23,50784.5381788605,163.4494909896,0.99328545,0.1844903876,0.2872031375,4108.0155124594,0.0826418207,1.4746905061,190.0363190423,29.1110930878
"358",2021-12-24,50822.1965232303,161.4210424933,0.9120466336,0.1866216727,0.2785523047,4047.98288882,0.0809200961,1.3923670851,190.2731987762,28.1394975681
"359",2021-12-25,50429.8577970562,157.7856015851,0.9248186821,0.19065728,0.2891528989,4093.2809111356,0.0814977564,1.4534954136,193.1209310406,28.8377581945
"360",2021-12-26,50809.5150128895,155.9923368011,0.92118021,0.1900197805,0.291469648,4067.328096647,0.0815756041,1.4560449913,198.0007279793,31.33283623
"361",2021-12-27,50640.4188043781,155.8812297033,0.9261844972,0.1877054252,0.2989112722,4037.5476922425,0.0810017834,1.51291297,195.4294981464,30.9086727848
"362",2021-12-28,47588.8547774592,145.8868703294,0.8529604162,0.1741169936,0.2745741074,3800.8930853403,0.0772594048,1.4022643172,177.4256227557,27.9071018689
"363",2021-12-29,46444.7104905398,145.512623273,0.8167142356,0.167765348,0.2664419378,3628.531670825,0.0764663785,1.3308139977,170.657559589,26.7443735883
"364",2021-12-30,47178.1258434398,148.2860110205,0.8396488731,0.1713133588,0.2683252627,3713.8521625699,0.077923551,1.3604152763,172.7511931436,27.5677904548
"365",2021-12-31,46306.4461226996,146.5147344814,0.8311626292,0.170496186,0.2673941144,3682.6329054434,0.0753966888,1.3102094439,170.2990674147,26.7196749059
"366",2022-01-01,47686.8115091782,150.6974360768,0.8494715408,0.1730353736,0.2763353709,3769.6969160089,0.0766101417,1.3769750809,178.5179405616,28.5835814304
"367",2022-01-02,47345.220564253,151.2554994345,0.8591176148,0.174403016,0.2917025205,3829.565044537,0.0777815526,1.3775835526,176.3828413184,29.731165677
"368",2022-01-03,46458.1169588914,148.4615889923,0.8328847208,0.1700881727,0.2901810694,3761.3802740698,0.0770806777,1.3216374526,170.2977466191,30.1051004666
"369",2022-01-04,45897.5758267783,146.8122821527,0.8246730271,0.1688025008,0.2796665948,3794.0566786784,0.0762000738,1.311657583,167.938905513,28.7777311968
"370",2022-01-05,43569.0033476498,136.0891061922,0.7743578513,0.159420262,0.267280324,3550.3868815397,0.0713817427,1.2360024527,155.0997327334,26.7961407789
"371",2022-01-06,43160.9284196054,136.5037879344,0.7813463207,0.1602131525,0.2680835945,3418.4082471419,0.071112243,1.2797820292,150.4313573187,26.7608228335
"372",2022-01-07,41557.9011609709,131.4884511951,0.7630740251,0.1550231837,0.256957554,3193.2104832854,0.0681264422,1.2115467992,136.4028163729,24.9252391354
"373",2022-01-08,41733.9430988926,130.1374887321,0.7476876443,0.1519536163,0.2560735072,3091.9725838675,0.0657220085,1.187511768,142.5134564693,24.0291290849
"374",2022-01-09,41911.6015363357,131.2983254747,0.7545045932,0.1510648727,0.2612735929,3157.7514845574,0.0662672759,1.1738603173,140.8390115356,24.6273187719
"375",2022-01-10,41821.2631390031,126.8338259605,0.739334701,0.1433593824,0.253108439,3083.0979490511,0.0635649477,1.1280523395,135.9549436416,23.7800588563
"376",2022-01-11,42735.8541195077,131.5449872214,0.7705540671,0.1533994978,0.2627317933,3238.1116493614,0.0649336065,1.1851104771,140.1838569277,25.5439301815
"377",2022-01-12,43949.1006867819,141.7372014462,0.7995475557,0.161651598,0.282609231,3372.2583258487,0.0680632488,1.3045352424,151.7031046495,27.3194949309
"378",2022-01-13,42591.5722580306,136.6365175427,0.768328141,0.172042724,0.2699647855,3248.288475802,0.0662731614,1.2331610824,146.0100424048,25.8288896534
"379",2022-01-14,43099.6998283297,144.7249163672,0.7742970289,0.1835485938,0.2663397027,3310.0014227047,0.0676660135,1.2909263707,146.1590329041,27.7128642629
"380",2022-01-15,43177.3967900803,147.937405565,0.7814227206,0.1851025174,0.2599431266,3330.5308455592,0.068543939,1.2962634123,147.8011778579,27.7368333102
"381",2022-01-16,43113.8801137778,146.5331987605,0.7789537639,0.1771755582,0.2587672715,3350.9219689819,0.069873256,1.4072506972,147.8565135597,27.6651290525
"382",2022-01-17,42250.5493732401,151.6672709755,0.7627416066,0.1711454038,0.2562476579,3212.3048970829,0.070792152,1.5941305346,139.9260081211,25.7273515508
"383",2022-01-18,42375.6328430686,141.8907691753,0.7526312552,0.1654851502,0.2544312076,3164.0252535298,0.0684853791,1.4655406674,141.587192391,25.1689279119
"384",2022-01-19,41744.3298424627,136.9167057144,0.739748788,0.1623555007,0.2465151027,3095.8258381686,0.0692805841,1.3417574424,135.792387636,24.1295525543
"385",2022-01-20,40680.4199136003,130.3649987146,0.7194208606,0.1552038015,0.2316371522,3001.1200383969,0.0677380023,1.2580551705,127.2052858747,22.9848870113
"386",2022-01-21,36457.3181001361,114.3918681977,0.6357382149,0.142640198,0.2029860718,2557.9316232199,0.060908379,1.1232333096,111.9660599145,19.646294338
"387",2022-01-22,35030.2517675959,108.428493694,0.5960421595,0.1328921885,0.1920184493,2405.181065401,0.0566855919,1.0667162389,94.1783693259,18.2298569775
"388",2022-01-23,36276.8046943699,112.0895064484,0.6287563492,0.1418632769,0.2005921103,2535.0390510606,0.0575725285,1.1223714179,99.5782209122,18.8287760612
"389",2022-01-24,36654.3291826876,109.5916008014,0.6121387489,0.1377979311,0.1976537549,2440.3523259375,0.0550425076,1.0665981535,91.6501647758,18.0367481496
"390",2022-01-25,36954.0020136276,108.0663731511,0.6175627139,0.1430487356,0.196811933,2455.9349620985,0.055874886,1.0435742352,94.7203499599,18.3486457576
"391",2022-01-26,36852.122594586,107.2821793829,0.6220724955,0.1437888913,0.1971342624,2468.0302778127,0.0562668628,1.0790472464,92.2380478681,18.0768385706
"392",2022-01-27,37138.2343159536,106.9535125352,0.6087701929,0.1412473442,0.193836717,2423.0012634172,0.0564029726,1.0435333413,89.6324941648,18.1348120171
"393",2022-01-28,37784.3332640665,109.432728605,0.6125119377,0.1416562673,0.1987221112,2547.0919776439,0.0575930904,1.0506062037,91.3128928651,18.3395804648
"394",2022-01-29,38138.1785657755,110.8236799106,0.6169352365,0.1430556833,0.2027290819,2597.0846923895,0.0602680786,1.0595700397,96.223490532,18.7102420629
"395",2022-01-30,37917.60273361,108.7998606128,0.6031805795,0.1394711635,0.195509778,2603.4665820569,0.05873414,1.0374731929,93.2976734186,18.1725270666
"396",2022-01-31,38483.126309273,109.5877033068,0.6191485988,0.1418051431,0.1998336189,2688.2789217993,0.0591409114,1.052302735,99.7388354995,19.4205456676
"397",2022-02-01,38743.2725693698,115.4020024865,0.6292333775,0.1426310924,0.2018452876,2792.1172443762,0.059867423,1.0886241933,109.9789812436,19.6142049086
"398",2022-02-02,36952.9849327595,108.5560236032,0.6014832117,0.13723487,0.1929622248,2682.8539830123,0.058646143,1.0289060134,101.8376036386,18.7968973596
"399",2022-02-03,37154.6002446074,110.2870010189,0.6076837249,0.1375405736,0.1942675916,2679.1625080027,0.0596592149,1.0564441748,101.459040447,18.8125065618
"400",2022-02-04,41500.8753823114,120.9180369321,0.6558773925,0.147503036,0.2088879205,2983.5869952246,0.0644087324,1.1356235261,112.1742494472,20.4246631197
"401",2022-02-05,41441.1648206042,121.9167374333,0.6671265223,0.1471406708,0.2133931688,3014.6483097265,0.0647593207,1.1273453948,113.8943064756,21.3669894392
"402",2022-02-06,42412.4342359174,127.4455054447,0.6836473584,0.1537704665,0.2236832386,3057.4761243596,0.0662058479,1.144547135,115.2997578227,21.9033347219
"403",2022-02-07,43840.2865761055,137.1073839826,0.8278186588,0.1655782743,0.239291096,3142.4706148148,0.06856174,1.1973073091,117.3551504438,22.3645092439
"404",2022-02-08,44118.4462597284,133.9912399721,0.8781938324,0.1584053677,0.2428043845,3122.6085685691,0.0681486046,1.1787202168,113.5954820084,21.6891482325
"405",2022-02-09,44338.7977574167,140.1716016702,0.8706268193,0.1591225645,0.238782817,3239.4571147106,0.0698195738,1.1948104229,114.0193806671,21.9304124446
"406",2022-02-10,43565.1121728445,135.0883950949,0.8300101404,0.1518891062,0.2324207005,3077.4822390496,0.0686601018,1.152477731,106.2028038954,20.6350535523
"407",2022-02-11,42407.9379380192,126.0311602684,0.7602258199,0.1448471307,0.215552062,2927.3836328192,0.0640483836,1.0803473052,96.3818802153,18.9624418629
"408",2022-02-12,42244.4699868886,126.6836787099,0.8224083791,0.1444046767,0.2181987944,2917.3626816608,0.063488026,1.0581985641,95.9182050869,18.8187399044
"409",2022-02-13,42197.5153405276,126.2042171724,0.8102729184,0.1489478813,0.2116208439,2883.4634878657,0.0644641403,1.045819499,93.2441012952,18.831484915
"410",2022-02-14,42586.9196860901,124.8000530331,0.8022178113,0.1460025425,0.2110458846,2933.479035507,0.0645486539,1.0502670734,96.4332708444,18.7147547172
"411",2022-02-15,44575.2033341441,131.7626262231,0.8523328629,0.1517609229,0.221067942,3179.8770759747,0.0668466425,1.1075862903,104.8733046656,20.1446771023
"412",2022-02-16,43961.8593882795,128.1608426809,0.8390364136,0.149095461,0.2192706958,3127.8301165651,0.0664708827,1.0849810326,101.9329028968,19.801154761
"413",2022-02-17,40538.0128343685,116.3024109943,0.7671734164,0.138552087,0.2024318314,2881.4820381633,0.0624802708,1.0198945897,93.410421104,18.1099210667
"414",2022-02-18,40030.9755990885,115.1970887782,0.7858901502,0.1387680704,0.201102156,2785.7274909668,0.0631474499,0.9971130731,90.0654607785,17.8457003505
"415",2022-02-19,40122.1547656975,115.7090060865,0.8225284397,0.141205625,0.2042394134,2763.7012139901,0.06355633,0.9977025393,91.4966528,17.8922590406
"416",2022-02-20,38431.3781154647,110.8320385811,0.7782958008,0.1368678968,0.1949316683,2628.6485428626,0.0620657208,0.9329017554,90.901414855,16.9305091157
"417",2022-02-21,37075.2793533757,103.4504899486,0.7034656612,0.128490299,0.1788202659,2573.8162259349,0.0596254025,0.8582360086,83.1231619649,16.1921213695
"418",2022-02-22,38286.0270879696,107.5227951675,0.7228332236,0.1315526841,0.1858763329,2639.2992632462,0.0626643754,0.8890165972,86.4653845495,16.5642763873
"419",2022-02-23,37296.5720003887,105.9659486704,0.6987462122,0.1278461802,0.1820029896,2590.3596208657,0.0609664346,0.8691688365,84.9027854672,16.0095695929
"420",2022-02-24,38332.6098307004,104.2304953331,0.6962720961,0.1238127029,0.1825058972,2598.0671601064,0.0611209366,0.8534253755,89.1947477496,16.1709166382
"421",2022-02-25,39214.2206250425,109.2663096946,0.7689028324,0.1275755888,0.1906965741,2764.5356561157,0.0594960795,0.8980273541,92.5988232883,17.2503058234
"422",2022-02-26,39105.1478155514,108.2436621139,0.7509734665,0.1276467427,0.1927803933,2781.1119039296,0.0595300841,0.8879177098,90.141564474,18.0245590428
"423",2022-02-27,37709.7837534329,103.105594846,0.7219924972,0.1231114679,0.1812682105,2621.8017939844,0.0580529829,0.8583346845,85.5190520144,17.4734131085
"424",2022-02-28,43193.2340330233,113.4745786587,0.7820438006,0.1331564611,0.196886645,2919.2012286555,0.0617492581,0.9598278144,99.5203486662,18.9410865134
"425",2022-03-01,44354.6375073612,112.5440426317,0.7848618382,0.1339380048,0.198532276,2972.4850662484,0.0621246234,0.9623460936,98.6535579332,18.8805026563
"426",2022-03-02,43924.1164380558,110.3513594164,0.7684955256,0.1329898838,0.1934956864,2950.1185006395,0.0615105257,0.9386623833,100.6496384511,18.5934676823
"427",2022-03-03,42451.7895866188,111.3521229876,0.7521845718,0.1296101875,0.1879185358,2834.4691051703,0.0599643698,0.9026592945,95.5391974062,18.0193235259
"428",2022-03-04,39137.6036387584,101.3918025445,0.7126722668,0.1225910703,0.1759331805,2617.1560278787,0.0581910976,0.8428889253,88.2459794131,16.7570805815
"429",2022-03-05,39400.5841380401,104.9771861269,0.7549002828,0.1249955554,0.1801001106,2664.8311744433,0.0604277045,0.86567167,89.6478402245,17.3127222304
"430",2022-03-06,38419.9833773926,101.5939158479,0.7259940253,0.1207655197,0.1733669685,2555.0374406482,0.0589196953,0.8237516357,84.5421863307,16.9788247479
"431",2022-03-07,38062.040205582,98.8692622151,0.7232867106,0.1171047157,0.170452917,2497.7713203997,0.0586798056,0.797379196,82.1300685306,16.4314961524
"432",2022-03-08,38737.2684954927,100.6176442278,0.7209774642,0.1170292932,0.1729857495,2576.7476117081,0.060543951,0.8012499378,82.2547618493,16.9536511047
"433",2022-03-09,41982.9263548072,106.9420896714,0.7672360916,0.121587874,0.1890236903,2729.7835041625,0.0608413675,0.8492926779,88.2020648732,17.866675837
"434",2022-03-10,39437.4597736288,102.6555123477,0.7374654535,0.1168851413,0.1790380208,2608.048497585,0.0598688915,0.8063157039,82.9390902116,16.9791189205
"435",2022-03-11,38794.9731374789,104.9653559596,0.8021553714,0.1156022166,0.1839064884,2559.5630442845,0.0602671532,0.7901251747,80.7449965663,17.7344227867
"436",2022-03-12,38904.0133980303,105.8323969599,0.7865872557,0.1151357159,0.1852877314,2574.7542051655,0.0596750514,0.7906742733,81.5538196181,18.1539228421
"437",2022-03-13,37849.6627995273,102.1147988724,0.7613513698,0.111608127,0.177227715,2518.9446311693,0.0593625353,0.7909948329,78.9360719163,17.2479321109
"438",2022-03-14,39666.7558189777,105.6736524962,0.7746557266,0.1140477883,0.180127544,2590.6960509187,0.0601428038,0.8039171407,81.173339135,17.6959516324
"439",2022-03-15,39338.7854920324,106.9885683228,0.766782518,0.1127838094,0.1825463527,2620.1496247253,0.060500544,0.8000055728,82.9550888614,17.8289963332
"440",2022-03-16,41143.9280403474,111.3591953904,0.7935383356,0.1169083936,0.1892731534,2772.0556183272,0.0610843302,0.8383744198,87.9036259137,19.0533666076
"441",2022-03-17,40951.3798755055,110.3102327967,0.7935027986,0.1165019203,0.1896729074,2814.8544342078,0.0607972565,0.8367836109,87.876844183,18.7517319667
"442",2022-03-18,41801.1544960935,112.1158685012,0.7982658659,0.1193057361,0.1930422833,2945.3430252396,0.0616891907,0.8534327202,89.8220338566,18.9918916471
"443",2022-03-19,42190.6534617069,116.3732656985,0.8193732746,0.1235686002,0.2000046606,2946.2571390434,0.0619086054,0.9010993962,92.4181524246,19.3595044357
"444",2022-03-20,41247.8234468342,114.8291399626,0.8061206834,0.1191538455,0.1969910492,2860.4591299715,0.0614380275,0.8770920204,88.6148566208,18.638644211
"445",2022-03-21,41077.9979918038,116.1587307548,0.8381522329,0.1193394338,0.2038878697,2897.9766804407,0.0617819126,0.9167817502,88.7572013052,18.7952701687
"446",2022-03-22,42358.8084254084,122.9279610153,0.8370970483,0.122481207,0.207150131,2973.1311309304,0.0634081526,0.9764399772,90.5129680499,20.2521991465
"447",2022-03-23,42892.9574822428,122.4754212753,0.8378870669,0.1297272075,0.2094746906,3031.0670246895,0.0643362352,1.1074820549,95.102681249,21.0039554228
"448",2022-03-24,43960.933058954,126.581274271,0.8429684349,0.1365499418,0.2147689224,3108.0619096249,0.065571208,1.1300110526,102.2236915296,21.2454914512
"449",2022-03-25,44348.7309048344,124.0673672524,0.8251272207,0.1310130927,0.2115654566,3106.671279528,0.0644656367,1.0978875814,98.6581026934,20.5472850242
"450",2022-03-26,44500.8284155129,124.8813293315,0.8327721128,0.1358675316,0.2154640345,3143.1790657449,0.0661615971,1.1505942129,101.764181134,20.8879561827
"451",2022-03-27,46820.4934636771,129.3974811872,0.8573425796,0.1447315348,0.2297868783,3291.5775859525,0.0691704914,1.1821480933,107.0842181884,22.447862325
"452",2022-03-28,47128.0051622503,127.9386174084,0.8633043012,0.1426572616,0.2304255231,3336.634572264,0.0690805899,1.1701835227,106.465256791,21.9704490949
"453",2022-03-29,47465.7298877113,130.061230614,0.8579997917,0.1444695923,0.2333623388,3401.9877380385,0.0693823426,1.1911119045,111.7103114397,22.4861803758
"454",2022-03-30,47062.6641669272,131.1693478879,0.8608144368,0.1432100742,0.2348187699,3385.1578971365,0.0730868618,1.1903850282,120.6994854904,22.4683469542
"455",2022-03-31,45538.6769223388,123.7160109563,0.8145644882,0.1378260661,0.2282771008,3281.6428781566,0.0738755982,1.141850686,122.6614635138,21.3025112791
"456",2022-04-01,46281.6439814509,124.8831762027,0.8277402057,0.1413154515,0.2325315486,3449.5521302967,0.074893718,1.165425193,134.430934343,22.0169862646
"457",2022-04-02,45868.9491559204,124.9234852561,0.824919185,0.138912904,0.2333086788,3445.0593709592,0.0732503902,1.1560071661,132.1988635537,22.6445347073
"458",2022-04-03,46453.5670763172,128.9462072178,0.8429501599,0.1464531429,0.2370474517,3522.8334004961,0.0731577943,1.1859412621,136.775322181,23.2082473616
"459",2022-04-04,46622.6744137452,124.8616998668,0.8272508,0.1485908992,0.232143469,3521.2411366589,0.0708157236,1.2129453275,132.4126273148,22.6577699161
"460",2022-04-05,45555.9934041971,123.2131747836,0.817641944,0.1729065303,0.2253223377,3411.792508885,0.0694267534,1.170800846,126.8622359921,21.7897135365
"461",2022-04-06,43206.7376725735,112.4613376226,0.7613137713,0.1434166328,0.2033980459,3171.6920096725,0.0632863339,1.0527705448,112.8833869838,19.8396339381
"462",2022-04-07,43503.8491661365,114.2301951603,0.7879998386,0.1461020679,0.2129345075,3233.2747071583,0.064429864,1.0918940872,118.7965147921,20.4263918336
"463",2022-04-08,42287.6635116808,110.8820675522,0.7540564547,0.1425486212,0.201726836,3192.0740436834,0.0625193913,1.026325577,109.8008772977,19.4008839295
"464",2022-04-09,42782.1353172936,112.7772741271,0.7635846827,0.1443034852,0.2050179708,3261.9161708653,0.0639659697,1.0450152644,112.972792565,19.7875860927
"465",2022-04-10,42207.670963734,111.1737727068,0.7566138356,0.1495351746,0.201839377,3211.8668836881,0.0625353018,1.030885224,111.7424356317,19.2853060099
"466",2022-04-11,39521.9013265663,102.6073953511,0.6950225823,0.1346541426,0.1867898766,2981.0523144288,0.0582272319,0.9204497918,99.3391004518,17.188891837
"467",2022-04-12,40127.1820849288,104.8284184523,0.7166135013,0.1380763066,0.1926169031,3030.3764559966,0.0599555512,0.9551447531,103.3063878372,17.7858793358
"468",2022-04-13,41166.7318122462,110.4824493026,0.7238498372,0.1400804134,0.1965365487,3118.344281717,0.061514643,0.974696103,105.0019475001,18.1984997586
"469",2022-04-14,39935.5169992135,107.4110414022,0.726819126,0.1439201212,0.1938804287,3019.9095098156,0.0601323274,0.932412449,100.7078010378,17.9307949064
"470",2022-04-15,40553.4632718884,111.1093481675,0.7856746803,0.1460262397,0.2041996117,3040.9165644004,0.0618892935,0.9547171905,101.3097764848,18.3509211978
"471",2022-04-16,40424.4832933225,114.4307122759,0.78184129,0.1437121692,0.2056093748,3062.3103812058,0.0619596422,0.9526402485,102.2573126931,18.6300794553
"472",2022-04-17,39716.9542258357,109.0427823883,0.7531537243,0.1394589856,0.1973795163,2993.4032822558,0.0602390954,0.9174663394,100.4096963588,17.7804742828
"473",2022-04-18,40826.2143856021,111.2261455117,0.7680167735,0.1402856662,0.2050947967,3057.6067162363,0.0615608061,0.9367298148,102.1585344689,18.1695470769
"474",2022-04-19,41502.7504194207,113.8120860681,0.7750625973,0.1426649312,0.2040340798,3104.1065209192,0.0633678139,0.9533333369,108.5820327148,18.8968115235
"475",2022-04-20,41374.3782012031,111.9796893096,0.7521784686,0.1408783447,0.2004215587,3077.7458333831,0.0626423101,0.937341215,105.4970008243,19.0887781969
"476",2022-04-21,40527.3640835385,106.9979853791,0.7331780593,0.1363653258,0.1964620771,2987.4806911944,0.071457189,0.9104743332,101.7761423806,18.1859954622
"477",2022-04-22,39740.3198538771,105.6006263111,0.7191943604,0.1363949874,0.1956137981,2964.8356126232,0.0667896507,0.9071540574,100.6120533938,18.2991289294
"478",2022-04-23,39486.7287113245,105.5043730266,0.7077052566,0.1342411653,0.1919908275,2938.1139934399,0.0676515006,0.8885034358,100.7444402666,18.7326711822
"479",2022-04-24,39469.293555834,104.622604936,0.6987392351,0.1319469379,0.1898970164,2922.7326431959,0.0656969394,0.8863496679,99.235792967,18.1586583204
"480",2022-04-25,40458.3089645522,104.6870167663,0.6944259603,0.1579586856,0.1922113409,3009.3935456503,0.0653307037,0.898695225,101.2476341146,18.1199796623
"481",2022-04-26,38117.4625078349,98.404682495,0.6416991794,0.1377671029,0.1803427024,2808.2983318587,0.0619198427,0.8276453178,95.7821480444,16.6506009572
"482",2022-04-27,39241.1227507635,100.5387614066,0.6523182077,0.1396997799,0.1843699397,2888.929764995,0.0632209256,0.8405945338,98.3788714598,16.9480174113
"483",2022-04-28,39773.8283675659,103.3233522928,0.6443634059,0.137362613,0.185692951,2936.9410161491,0.0637519969,0.8439500455,98.185729412,16.9965143681
"484",2022-04-29,38609.8231933379,100.3780074752,0.6114066224,0.1350272488,0.1779199606,2815.6018973624,0.0635337789,0.8050425431,94.0113484749,16.1627909776
"485",2022-04-30,37714.875545299,96.165987802,0.587091234,0.1275574091,0.169378894,2730.1868219832,0.0627669421,0.7566602788,85.0959330339,14.519939132
"486",2022-05-01,38469.0939025425,99.435772362,0.6078443416,0.1327725351,0.1759901625,2827.7561442638,0.0709063802,0.7903444974,89.6715052564,15.3817290262
"487",2022-05-02,38529.3278008977,100.6932270769,0.6142687875,0.1309379858,0.1737059757,2857.4105184866,0.0687886854,0.7815288191,87.5810134075,14.9784429742
"488",2022-05-03,37750.4539152995,99.3430136542,0.6048491549,0.1295200736,0.1721066992,2783.4762086632,0.0723356412,0.7711448539,85.8423758862,14.727037069
"489",2022-05-04,39698.3706196742,106.2748651558,0.6464736536,0.1358087562,0.1845711012,2940.6448266526,0.0862485371,0.8969422474,92.7708541817,16.3052567051
"490",2022-05-05,36575.142132703,96.918915128,0.598885553,0.1284295026,0.1712637453,2749.2130422077,0.0745845009,0.7911524599,84.5960202739,14.5810276546
"491",2022-05-06,36040.9223501524,96.7917541062,0.6025700518,0.1279005091,0.1712942095,2694.9796840564,0.0861750072,0.7833590074,81.7641025226,14.3131017084
"492",2022-05-07,35501.9541442019,94.5708979258,0.5823465482,0.1275320486,0.1676530915,2636.0929579647,0.0832652763,0.7618819456,78.9834230847,13.7756544137
"493",2022-05-08,34059.2642505879,93.9764363867,0.5665270376,0.1242071795,0.1617382163,2517.4599862673,0.087527189,0.7395626751,75.2201815663,13.254073803
"494",2022-05-09,30296.9534000531,77.95715629,0.4929402826,0.1048239718,0.142973991,2245.4305316346,0.0732628327,0.6100882141,63.2696536149,10.7670359463
"495",2022-05-10,31022.9054122253,80.2268264767,0.5136255197,0.1084774754,0.1484046699,2343.5108884929,0.0769976011,0.6289631416,66.7661491893,11.35849221
"496",2022-05-11,28936.3550311122,66.3888047496,0.4133761477,0.0845807085,0.1255226471,2072.1086793073,0.0744731379,0.5127995896,50.2108480581,8.956187602
"497",2022-05-12,29047.7510038538,64.4027450925,0.3852055165,0.0826709816,0.1209296104,1961.7015828311,0.067403391,0.4737463637,44.6835896624,8.7453127805
"498",2022-05-13,29283.103811543,67.9625366561,0.4234174655,0.0883305108,0.1319098476,2014.4182339085,0.0742069896,0.5288769805,48.5935496973,10.4933004353
"499",2022-05-14,30101.2664459848,68.9503120066,0.4277740611,0.0897964053,0.1384358505,2056.2739146574,0.0725005264,0.5393581375,52.4172258959,11.3506811245
"500",2022-05-15,31305.1125686764,71.530369235,0.4473711757,0.0928428145,0.1448434233,2145.7066657035,0.0723578592,0.5974998747,58.8112590078,11.7955722664
"501",2022-05-16,29862.9182412919,67.2113516948,0.4224990782,0.0878410792,0.1357777133,2022.7259340438,0.0690882025,0.556715998,53.6464612339,10.6246347071
"502",2022-05-17,30425.857276796,72.9693158509,0.4376234123,0.0902131563,0.1416975419,2090.4092459523,0.0722930856,0.5780770267,57.1256237303,11.0342362514
"503",2022-05-18,28720.2713997454,66.4156357686,0.4061658944,0.0836491089,0.1287661779,1916.6561061743,0.0709743928,0.5056148331,49.7562092865,9.5066763879
"504",2022-05-19,30314.3349534984,72.0966803012,0.4199764286,0.0867225481,0.1305440893,2018.3361706564,0.0736079379,0.5333206287,52.213977891,10.0416058872
"505",2022-05-20,29200.7400877833,68.6582941116,0.4111370608,0.0839770473,0.1269414855,1961.3156499717,0.071350712,0.5179071771,49.5385096952,9.6847484835
"506",2022-05-21,29432.2259634811,69.7057852581,0.4146733988,0.0844627954,0.130632235,1974.5183665274,0.0740701079,0.5283136562,50.3179827689,9.9925065107
"507",2022-05-22,30323.7218952694,71.7739987529,0.4223373364,0.0861052063,0.1357028975,2043.17012556,0.0781306476,0.5426177748,52.7551786886,10.186107993
"508",2022-05-23,29098.909745734,69.0127527493,0.4046708585,0.0832529862,0.1290177886,1972.1818889757,0.0762817193,0.5126048069,49.0568500549,9.8869605965
"509",2022-05-24,29655.58613284,70.3215499021,0.4087125274,0.0836373669,0.1328406847,1978.982754263,0.0806069273,0.5212236185,49.6533362781,10.1811795327
"510",2022-05-25,29562.3612655464,68.3131163485,0.4057850989,0.0829851461,0.1321587668,1944.8278449212,0.0846299384,0.5138766818,47.9824252864,9.8665816031
"511",2022-05-26,29267.2246712304,63.8281383363,0.3931699925,0.0782516454,0.1248731722,1803.91329239,0.0823704578,0.4808826843,43.491211424,9.181025481
"512",2022-05-27,28627.5748531586,61.5639236859,0.3817872462,0.0813347802,0.120290377,1724.9228641135,0.0806223673,0.4555073345,40.9813472535,9.131903221
"513",2022-05-28,29023.4880392653,63.065581072,0.3863231617,0.0818392615,0.1227467359,1792.4161559381,0.081254967,0.4647640391,44.3431630578,9.6662820767
"514",2022-05-29,29445.9576239208,63.746628074,0.3890164425,0.0826855632,0.1307600472,1812.0309589115,0.0805066834,0.4811258708,44.9096134078,9.9806767591
"515",2022-05-30,31726.3906858653,69.1209172835,0.4181753291,0.0878705696,0.1433595669,1996.4412844635,0.0832593819,0.5700734742,47.1794454433,10.4548964139
"516",2022-05-31,31792.3099432754,68.4113859248,0.4218666336,0.0858646316,0.1501880283,1942.3279982558,0.0841906649,0.6252540982,45.7678419404,10.3661965635
"517",2022-06-01,29799.0797135195,62.9678198285,0.3980854363,0.0810561381,0.137073488,1823.5693574295,0.0834741204,0.5527496605,40.2696700826,9.4713854224
"518",2022-06-02,30467.4877414342,64.4513519061,0.4053016802,0.0827721652,0.1432080708,1834.1505700355,0.0842185615,0.5877946908,40.8913470429,9.8976798271
"519",2022-06-03,29704.3913570693,62.6592636579,0.3907660294,0.0804421672,0.146522876,1775.0786195244,0.0811437481,0.5596575757,38.2592199407,9.3769303018
"520",2022-06-04,29832.9142253244,63.7473835558,0.3923087302,0.0817774324,0.143457176,1801.6094459601,0.0803670892,0.5660688933,38.9314448944,9.4305933303
"521",2022-06-05,29906.6617477915,63.207874929,0.3953797723,0.0812289283,0.1436958248,1805.2049888952,0.0814263241,0.5670895745,38.4805316339,9.3449972282
"522",2022-06-06,31370.6719476925,64.4172719207,0.403010858,0.0825295519,0.144926704,1859.2896664779,0.0817051934,0.6093284224,42.4331344699,9.492770106
"523",2022-06-07,31155.4787018498,63.9055108183,0.4077023833,0.0805131872,0.1405980311,1814.0483019012,0.0820134836,0.6154450807,39.4375707595,9.2281570908
"524",2022-06-08,30214.356242025,61.5466752057,0.4006479375,0.0794393294,0.140155971,1793.5723105532,0.0806369282,0.6416136838,38.8433695221,9.0037723562
"525",2022-06-09,30111.9979224235,60.2159736823,0.400324008,0.0793364824,0.1399041038,1789.8260449403,0.0809761796,0.6329202642,39.9726062735,9.2320927416
"526",2022-06-10,29083.8047209541,56.6584152903,0.3817358046,0.0754537694,0.1331464514,1665.0422463295,0.0789435854,0.5742164433,37.0897693596,8.6528231802
"527",2022-06-11,28360.811358542,52.2916609842,0.3590254418,0.0698953001,0.1251041414,1529.6634560072,0.0759474242,0.552777315,33.8211192417,8.0161770362
"528",2022-06-12,26762.6490379039,48.2289026166,0.3454903509,0.0643361965,0.1192872908,1445.2165942978,0.0764232583,0.4968607662,30.7432714447,7.4500180391
