"","symbol","timestamp","close"
"89","BTC",2021-03-30 23:59:59,58917.6930451
"90","BTC",2021-03-31 23:59:59,58918.83271375
"91","BTC",2021-04-01 23:59:59,59095.80797806
"92","BTC",2021-04-02 23:59:59,59384.3133586
"93","BTC",2021-04-03 23:59:59,57603.88917376
"94","BTC",2021-04-04 23:59:59,58758.55629127
"95","BTC",2021-04-05 23:59:59,59057.87896588
"96","BTC",2021-04-06 23:59:59,58192.35868406
"97","BTC",2021-04-07 23:59:59,56048.93781271
"98","BTC",2021-04-08 23:59:59,58323.95357975
"99","BTC",2021-04-09 23:59:59,58245.00300108
"100","BTC",2021-04-10 23:59:59,59793.23541009
"101","BTC",2021-04-11 23:59:59,60204.96491379
"102","BTC",2021-04-12 23:59:59,59893.45188869
"103","BTC",2021-04-13 23:59:59,63503.45793019
"104","BTC",2021-04-14 23:59:59,63109.69593464
"105","BTC",2021-04-15 23:59:59,63314.01084504
"106","BTC",2021-04-16 23:59:59,61572.78960116
"107","BTC",2021-04-17 23:59:59,60683.82123331
"108","BTC",2021-04-18 23:59:59,56216.18500243
"109","BTC",2021-04-19 23:59:59,55724.26709807
"110","BTC",2021-04-20 23:59:59,56473.0322808
"111","BTC",2021-04-21 23:59:59,53906.08804584
"112","BTC",2021-04-22 23:59:59,51762.27205146
"113","BTC",2021-04-23 23:59:59,51093.65070999
"114","BTC",2021-04-24 23:59:59,50050.86821565
"115","BTC",2021-04-25 23:59:59,49004.25326318
"116","BTC",2021-04-26 23:59:59,54021.75478737
"117","BTC",2021-04-27 23:59:59,55033.11801332
"118","BTC",2021-04-28 23:59:59,54824.70489507
"119","BTC",2021-04-29 23:59:59,53555.10849133
"120","BTC",2021-04-30 23:59:59,57750.17734563
"121","BTC",2021-05-01 23:59:59,57828.05063222
"122","BTC",2021-05-02 23:59:59,56631.07741255
"123","BTC",2021-05-03 23:59:59,57200.29122289
"124","BTC",2021-05-04 23:59:59,53333.53775274
"125","BTC",2021-05-05 23:59:59,57424.00594813
"126","BTC",2021-05-06 23:59:59,56396.51416376
"127","BTC",2021-05-07 23:59:59,57356.40187692
"128","BTC",2021-05-08 23:59:59,58803.77580865
"129","BTC",2021-05-09 23:59:59,58232.3161419
"130","BTC",2021-05-10 23:59:59,55859.79754454
"131","BTC",2021-05-11 23:59:59,56704.5730585
"132","BTC",2021-05-12 23:59:59,49150.53387514
"133","BTC",2021-05-13 23:59:59,49716.19160254
"134","BTC",2021-05-14 23:59:59,49880.53342038
"135","BTC",2021-05-15 23:59:59,46760.18656071
"136","BTC",2021-05-16 23:59:59,46456.05847448
"137","BTC",2021-05-17 23:59:59,43537.51138918
"138","BTC",2021-05-18 23:59:59,42909.40092517
"139","BTC",2021-05-19 23:59:59,37002.4404659
"140","BTC",2021-05-20 23:59:59,40782.73826245
"141","BTC",2021-05-21 23:59:59,37304.69067136
"142","BTC",2021-05-22 23:59:59,37536.63111241
"143","BTC",2021-05-23 23:59:59,34770.58362292
"144","BTC",2021-05-24 23:59:59,38705.97863723
"145","BTC",2021-05-25 23:59:59,38402.22385137
"146","BTC",2021-05-26 23:59:59,39294.19738214
"147","BTC",2021-05-27 23:59:59,38436.96853505
"148","BTC",2021-05-28 23:59:59,35697.60639024
"149","BTC",2021-05-29 23:59:59,34616.06800347
"150","BTC",2021-05-30 23:59:59,35678.12920411
"151","BTC",2021-05-31 23:59:59,37332.85368874
"152","BTC",2021-06-01 23:59:59,36684.92451667
"153","BTC",2021-06-02 23:59:59,37575.17957566
"154","BTC",2021-06-03 23:59:59,39208.76599489
"155","BTC",2021-06-04 23:59:59,36894.40532994
"156","BTC",2021-06-05 23:59:59,35551.95872588
"157","BTC",2021-06-06 23:59:59,35862.37772747
"158","BTC",2021-06-07 23:59:59,33560.70783776
"159","BTC",2021-06-08 23:59:59,33472.63174808
"160","BTC",2021-06-09 23:59:59,37345.12148619
"161","BTC",2021-06-10 23:59:59,36702.59937466
"162","BTC",2021-06-11 23:59:59,37334.39952553
"163","BTC",2021-06-12 23:59:59,35552.51714847
"164","BTC",2021-06-13 23:59:59,39097.86089667
"165","BTC",2021-06-14 23:59:59,40218.47785943
"166","BTC",2021-06-15 23:59:59,40406.26898673
"167","BTC",2021-06-16 23:59:59,38347.06322666
"168","BTC",2021-06-17 23:59:59,38053.50417253
"169","BTC",2021-06-18 23:59:59,35787.24478177
"170","BTC",2021-06-19 23:59:59,35615.86927002
"171","BTC",2021-06-20 23:59:59,35698.29644336
"172","BTC",2021-06-21 23:59:59,31676.69373254
"173","BTC",2021-06-22 23:59:59,32505.6598245
"174","BTC",2021-06-23 23:59:59,33723.0289781
"175","BTC",2021-06-24 23:59:59,34662.43589358
"176","BTC",2021-06-25 23:59:59,31637.78005541
"177","BTC",2021-06-26 23:59:59,32186.27767093
"178","BTC",2021-06-27 23:59:59,34649.64458753
"179","BTC",2021-06-28 23:59:59,34434.33531428
"180","BTC",2021-06-29 23:59:59,35867.77773549
"181","BTC",2021-06-30 23:59:59,35040.83724889
"182","BTC",2021-07-01 23:59:59,33572.11765253
"183","BTC",2021-07-02 23:59:59,33897.04858963
"184","BTC",2021-07-03 23:59:59,34668.54840182
"185","BTC",2021-07-04 23:59:59,35287.77976616
"186","BTC",2021-07-05 23:59:59,33746.00245614
"187","BTC",2021-07-06 23:59:59,34235.19345116
"188","BTC",2021-07-07 23:59:59,33855.32688833
"189","BTC",2021-07-08 23:59:59,32877.37262842
"190","BTC",2021-07-09 23:59:59,33798.01020742
"191","BTC",2021-07-10 23:59:59,33520.51995283
"192","BTC",2021-07-11 23:59:59,34240.18701074
"193","BTC",2021-07-12 23:59:59,33155.84813085
"194","BTC",2021-07-13 23:59:59,32702.02592354
"195","BTC",2021-07-14 23:59:59,32822.34873678
"196","BTC",2021-07-15 23:59:59,31780.73137404
"197","BTC",2021-07-16 23:59:59,31421.53845398
"198","BTC",2021-07-17 23:59:59,31533.06753327
"199","BTC",2021-07-18 23:59:59,31796.81013825
"200","BTC",2021-07-19 23:59:59,30817.83165619
"201","BTC",2021-07-20 23:59:59,29807.34767271
"202","BTC",2021-07-21 23:59:59,32110.69326387
"203","BTC",2021-07-22 23:59:59,32313.10632477
"204","BTC",2021-07-23 23:59:59,33581.55060854
"205","BTC",2021-07-24 23:59:59,34292.44590612
"206","BTC",2021-07-25 23:59:59,35350.18697353
"207","BTC",2021-07-26 23:59:59,37337.5333134
"208","BTC",2021-07-27 23:59:59,39406.9409837
"209","BTC",2021-07-28 23:59:59,39995.90646862
"210","BTC",2021-07-29 23:59:59,40008.42084653
"211","BTC",2021-07-30 23:59:59,42235.54770874
"212","BTC",2021-07-31 23:59:59,41626.19567624
"213","BTC",2021-08-01 23:59:59,39974.89602594
"214","BTC",2021-08-02 23:59:59,39201.945189
"215","BTC",2021-08-03 23:59:59,38152.9820898
"216","BTC",2021-08-04 23:59:59,39747.50501675
"217","BTC",2021-08-05 23:59:59,40869.55432742
"218","BTC",2021-08-06 23:59:59,42816.49896809
"219","BTC",2021-08-07 23:59:59,44555.8006644
"220","BTC",2021-08-08 23:59:59,43798.11767796
"221","BTC",2021-08-09 23:59:59,46365.40065035
"222","BTC",2021-08-10 23:59:59,45585.03077231
"223","BTC",2021-08-11 23:59:59,45593.63593071
"224","BTC",2021-08-12 23:59:59,44428.28846681
"225","BTC",2021-08-13 23:59:59,47793.32117908
"226","BTC",2021-08-14 23:59:59,47096.94566198
"227","BTC",2021-08-15 23:59:59,47047.00454195
"228","BTC",2021-08-16 23:59:59,46004.4840786
"229","BTC",2021-08-17 23:59:59,44695.35761921
"230","BTC",2021-08-18 23:59:59,44801.18871714
"231","BTC",2021-08-19 23:59:59,46717.5787452
"232","BTC",2021-08-20 23:59:59,49339.17603688
"233","BTC",2021-08-21 23:59:59,48905.49058555
"234","BTC",2021-08-22 23:59:59,49321.65404941
"235","BTC",2021-08-23 23:59:59,49546.14770729
"236","BTC",2021-08-24 23:59:59,47706.11855498
"237","BTC",2021-08-25 23:59:59,48960.78728025
"238","BTC",2021-08-26 23:59:59,46942.21786802
"239","BTC",2021-08-27 23:59:59,49058.66973026
"240","BTC",2021-08-28 23:59:59,48902.40220635
"241","BTC",2021-08-29 23:59:59,48829.8326
"242","BTC",2021-08-30 23:59:59,47054.98479356
"243","BTC",2021-08-31 23:59:59,47166.68794545
"244","BTC",2021-09-01 23:59:59,48847.02907417
"245","BTC",2021-09-02 23:59:59,49327.72318398
"246","BTC",2021-09-03 23:59:59,50025.37460546
"247","BTC",2021-09-04 23:59:59,49944.62690568
"248","BTC",2021-09-05 23:59:59,51753.41192621
"249","BTC",2021-09-06 23:59:59,52633.53620235
"250","BTC",2021-09-07 23:59:59,46811.12952948
"251","BTC",2021-09-08 23:59:59,46091.38930192
"252","BTC",2021-09-09 23:59:59,46391.4229753
"253","BTC",2021-09-10 23:59:59,44883.9101072
"254","BTC",2021-09-11 23:59:59,45201.45898324
"255","BTC",2021-09-12 23:59:59,46063.27035709
"256","BTC",2021-09-13 23:59:59,44963.0726328295
"257","BTC",2021-09-14 23:59:59,47092.4938332669
"258","BTC",2021-09-15 23:59:59,48176.3463927443
"259","BTC",2021-09-16 23:59:59,47783.3578046439
"260","BTC",2021-09-17 23:59:59,47267.5200230691
"261","BTC",2021-09-18 23:59:59,48278.3635153298
"262","BTC",2021-09-19 23:59:59,47260.2173314677
"263","BTC",2021-09-20 23:59:59,42843.8024409386
"264","BTC",2021-09-21 23:59:59,40693.67719159
"265","BTC",2021-09-22 23:59:59,43574.509432809
"266","BTC",2021-09-23 23:59:59,44895.0966015708
"267","BTC",2021-09-24 23:59:59,42839.7516959645
"268","BTC",2021-09-25 23:59:59,42716.5931467285
"269","BTC",2021-09-26 23:59:59,43208.5391045354
"270","BTC",2021-09-27 23:59:59,42235.7318466434
"271","BTC",2021-09-28 23:59:59,41034.5446652294
"272","BTC",2021-09-29 23:59:59,41564.3634814909
"273","BTC",2021-09-30 23:59:59,43790.8956254849
"274","BTC",2021-10-01 23:59:59,48116.9412180277
"275","BTC",2021-10-02 23:59:59,47711.4864634698
"276","BTC",2021-10-03 23:59:59,48199.9515572655
"277","BTC",2021-10-04 23:59:59,49112.9012823932
"278","BTC",2021-10-05 23:59:59,51514.8140602767
"279","BTC",2021-10-06 23:59:59,55361.4494296079
"280","BTC",2021-10-07 23:59:59,53805.9851642989
"281","BTC",2021-10-08 23:59:59,53967.8467672527
"282","BTC",2021-10-09 23:59:59,54968.2244504154
"283","BTC",2021-10-10 23:59:59,54771.5791838546
"284","BTC",2021-10-11 23:59:59,57484.7894651936
"285","BTC",2021-10-12 23:59:59,56041.0568380579
"286","BTC",2021-10-13 23:59:59,57401.0975273362
"287","BTC",2021-10-14 23:59:59,57321.5252796604
"288","BTC",2021-10-15 23:59:59,61593.9500606183
"289","BTC",2021-10-16 23:59:59,60892.1806927008
"290","BTC",2021-10-17 23:59:59,61553.6173846995
"291","BTC",2021-10-18 23:59:59,62026.077831093
"292","BTC",2021-10-19 23:59:59,64261.9911928559
"293","BTC",2021-10-20 23:59:59,65992.8370361176
"294","BTC",2021-10-21 23:59:59,62210.1730756348
"295","BTC",2021-10-22 23:59:59,60692.2644330955
"296","BTC",2021-10-23 23:59:59,61393.617191517
"297","BTC",2021-10-24 23:59:59,60930.8364421796
"298","BTC",2021-10-25 23:59:59,63039.8255141733
"299","BTC",2021-10-26 23:59:59,60363.7920503572
"300","BTC",2021-10-27 23:59:59,58482.3879400455
"301","BTC",2021-10-28 23:59:59,60622.1367088483
"302","BTC",2021-10-29 23:59:59,62227.9645938188
"303","BTC",2021-10-30 23:59:59,61888.8312190326
"304","BTC",2021-10-31 23:59:59,61318.957766606
"305","BTC",2021-11-01 23:59:59,61004.4080213493
"306","BTC",2021-11-02 23:59:59,63226.401097088
"307","BTC",2021-11-03 23:59:59,62970.0474260185
"308","BTC",2021-11-04 23:59:59,61452.2305873208
"309","BTC",2021-11-05 23:59:59,61125.6742689036
"310","BTC",2021-11-06 23:59:59,61527.4817933987
"311","BTC",2021-11-07 23:59:59,63326.9890280992
"312","BTC",2021-11-08 23:59:59,67566.8300878775
"313","BTC",2021-11-09 23:59:59,66971.8280974611
"314","BTC",2021-11-10 23:59:59,64995.2293907433
"315","BTC",2021-11-11 23:59:59,64949.96191476
"316","BTC",2021-11-12 23:59:59,64155.9418364327
"317","BTC",2021-11-13 23:59:59,64469.5290233851
"318","BTC",2021-11-14 23:59:59,65466.8410240344
"319","BTC",2021-11-15 23:59:59,63557.8715183709
"320","BTC",2021-11-16 23:59:59,60161.2470371667
"321","BTC",2021-11-17 23:59:59,60368.0118167649
"322","BTC",2021-11-18 23:59:59,56942.1362440572
"323","BTC",2021-11-19 23:59:59,58119.5761937925
"324","BTC",2021-11-20 23:59:59,59697.1971342589
"325","BTC",2021-11-21 23:59:59,58730.4766386507
"326","BTC",2021-11-22 23:59:59,56289.2873226386
"327","BTC",2021-11-23 23:59:59,57569.0748757271
"328","BTC",2021-11-24 23:59:59,56280.4271082207
"329","BTC",2021-11-25 23:59:59,57274.6794471653
"330","BTC",2021-11-26 23:59:59,53569.7639630968
"331","BTC",2021-11-27 23:59:59,54815.079304928
"332","BTC",2021-11-28 23:59:59,57248.458375824
"333","BTC",2021-11-29 23:59:59,57806.5662152559
"334","BTC",2021-11-30 23:59:59,57005.4254735998
"335","BTC",2021-12-01 23:59:59,57229.8298994492
"336","BTC",2021-12-02 23:59:59,56477.8174777821
"337","BTC",2021-12-03 23:59:59,53598.2464702979
"338","BTC",2021-12-04 23:59:59,49200.7046174372
"339","BTC",2021-12-05 23:59:59,49368.8470992255
"340","BTC",2021-12-06 23:59:59,50582.6253966441
"341","BTC",2021-12-07 23:59:59,50700.0843364829
"342","BTC",2021-12-08 23:59:59,50504.7955387084
"343","BTC",2021-12-09 23:59:59,47672.1223910874
"344","BTC",2021-12-10 23:59:59,47243.3056849164
"345","BTC",2021-12-11 23:59:59,49362.508336459
"346","BTC",2021-12-12 23:59:59,50098.3351363893
"347","BTC",2021-12-13 23:59:59,46737.48224375
"348","BTC",2021-12-14 23:59:59,46612.6335069029
"349","BTC",2021-12-15 23:59:59,48896.7208291144
"350","BTC",2021-12-16 23:59:59,47665.426077884
"351","BTC",2021-12-17 23:59:59,46202.143379147
"352","BTC",2021-12-18 23:59:59,46848.7767655561
"353","BTC",2021-12-19 23:59:59,46707.0148769996
"354","BTC",2021-12-20 23:59:59,46880.2789637231
"355","BTC",2021-12-21 23:59:59,48936.6141514468
"356","BTC",2021-12-22 23:59:59,48628.509925134
"357","BTC",2021-12-23 23:59:59,50784.5381788605
"358","BTC",2021-12-24 23:59:59,50822.1965232303
"359","BTC",2021-12-25 23:59:59,50429.8577970562
"360","BTC",2021-12-26 23:59:59,50809.5150128895
"361","BTC",2021-12-27 23:59:59,50640.4188043781
"362","BTC",2021-12-28 23:59:59,47588.8547774592
"363","BTC",2021-12-29 23:59:59,46444.7104905398
"364","BTC",2021-12-30 23:59:59,47178.1258434398
"365","BTC",2021-12-31 23:59:59,46306.4461226996
"366","BTC",2022-01-01 23:59:59,47686.8115091782
"367","BTC",2022-01-02 23:59:59,47345.220564253
"368","BTC",2022-01-03 23:59:59,46458.1169588914
"369","BTC",2022-01-04 23:59:59,45897.5758267783
"370","BTC",2022-01-05 23:59:59,43569.0033476498
"371","BTC",2022-01-06 23:59:59,43160.9284196054
"372","BTC",2022-01-07 23:59:59,41557.9011609709
"373","BTC",2022-01-08 23:59:59,41733.9430988926
"374","BTC",2022-01-09 23:59:59,41911.6015363357
"375","BTC",2022-01-10 23:59:59,41821.2631390031
"376","BTC",2022-01-11 23:59:59,42735.8541195077
"377","BTC",2022-01-12 23:59:59,43949.1006867819
"378","BTC",2022-01-13 23:59:59,42591.5722580306
"379","BTC",2022-01-14 23:59:59,43099.6998283297
"380","BTC",2022-01-15 23:59:59,43177.3967900803
"381","BTC",2022-01-16 23:59:59,43113.8801137778
"382","BTC",2022-01-17 23:59:59,42250.5493732401
"383","BTC",2022-01-18 23:59:59,42375.6328430686
"384","BTC",2022-01-19 23:59:59,41744.3298424627
"385","BTC",2022-01-20 23:59:59,40680.4199136003
"386","BTC",2022-01-21 23:59:59,36457.3181001361
"387","BTC",2022-01-22 23:59:59,35030.2517675959
"388","BTC",2022-01-23 23:59:59,36276.8046943699
"389","BTC",2022-01-24 23:59:59,36654.3291826876
"390","BTC",2022-01-25 23:59:59,36954.0020136276
"391","BTC",2022-01-26 23:59:59,36852.122594586
"392","BTC",2022-01-27 23:59:59,37138.2343159536
"393","BTC",2022-01-28 23:59:59,37784.3332640665
"394","BTC",2022-01-29 23:59:59,38138.1785657755
"395","BTC",2022-01-30 23:59:59,37917.60273361
"396","BTC",2022-01-31 23:59:59,38483.126309273
"397","BTC",2022-02-01 23:59:59,38743.2725693698
"398","BTC",2022-02-02 23:59:59,36952.9849327595
"399","BTC",2022-02-03 23:59:59,37154.6002446074
"400","BTC",2022-02-04 23:59:59,41500.8753823114
"401","BTC",2022-02-05 23:59:59,41441.1648206042
"402","BTC",2022-02-06 23:59:59,42412.4342359174
"403","BTC",2022-02-07 23:59:59,43840.2865761055
"404","BTC",2022-02-08 23:59:59,44118.4462597284
"405","BTC",2022-02-09 23:59:59,44338.7977574167
"406","BTC",2022-02-10 23:59:59,43565.1121728445
"407","BTC",2022-02-11 23:59:59,42407.9379380192
"408","BTC",2022-02-12 23:59:59,42244.4699868886
"409","BTC",2022-02-13 23:59:59,42197.5153405276
"410","BTC",2022-02-14 23:59:59,42586.9196860901
"411","BTC",2022-02-15 23:59:59,44575.2033341441
"412","BTC",2022-02-16 23:59:59,43961.8593882795
"413","BTC",2022-02-17 23:59:59,40538.0128343685
"414","BTC",2022-02-18 23:59:59,40030.9755990885
"415","BTC",2022-02-19 23:59:59,40122.1547656975
"416","BTC",2022-02-20 23:59:59,38431.3781154647
"417","BTC",2022-02-21 23:59:59,37075.2793533757
"418","BTC",2022-02-22 23:59:59,38286.0270879696
"419","BTC",2022-02-23 23:59:59,37296.5720003887
"420","BTC",2022-02-24 23:59:59,38332.6098307004
"421","BTC",2022-02-25 23:59:59,39214.2206250425
"422","BTC",2022-02-26 23:59:59,39105.1478155514
"423","BTC",2022-02-27 23:59:59,37709.7837534329
"424","BTC",2022-02-28 23:59:59,43193.2340330233
"425","BTC",2022-03-01 23:59:59,44354.6375073612
"426","BTC",2022-03-02 23:59:59,43924.1164380558
"427","BTC",2022-03-03 23:59:59,42451.7895866188
"428","BTC",2022-03-04 23:59:59,39137.6036387584
"429","BTC",2022-03-05 23:59:59,39400.5841380401
"430","BTC",2022-03-06 23:59:59,38419.9833773926
"431","BTC",2022-03-07 23:59:59,38062.040205582
"432","BTC",2022-03-08 23:59:59,38737.2684954927
"433","BTC",2022-03-09 23:59:59,41982.9263548072
"434","BTC",2022-03-10 23:59:59,39437.4597736288
"435","BTC",2022-03-11 23:59:59,38794.9731374789
"436","BTC",2022-03-12 23:59:59,38904.0133980303
"437","BTC",2022-03-13 23:59:59,37849.6627995273
"438","BTC",2022-03-14 23:59:59,39666.7558189777
"439","BTC",2022-03-15 23:59:59,39338.7854920324
"440","BTC",2022-03-16 23:59:59,41143.9280403474
"441","BTC",2022-03-17 23:59:59,40951.3798755055
"442","BTC",2022-03-18 23:59:59,41801.1544960935
"443","BTC",2022-03-19 23:59:59,42190.6534617069
"444","BTC",2022-03-20 23:59:59,41247.8234468342
"445","BTC",2022-03-21 23:59:59,41077.9979918038
"446","BTC",2022-03-22 23:59:59,42358.8084254084
"447","BTC",2022-03-23 23:59:59,42892.9574822428
"448","BTC",2022-03-24 23:59:59,43960.933058954
"449","BTC",2022-03-25 23:59:59,44348.7309048344
"450","BTC",2022-03-26 23:59:59,44500.8284155129
"451","BTC",2022-03-27 23:59:59,46820.4934636771
"452","BTC",2022-03-28 23:59:59,47128.0051622503
"453","BTC",2022-03-29 23:59:59,47465.7298877113
"454","BTC",2022-03-30 23:59:59,47062.6641669272
"455","BTC",2022-03-31 23:59:59,45538.6769223388
"456","BTC",2022-04-01 23:59:59,46281.6439814509
"457","BTC",2022-04-02 23:59:59,45868.9491559204
"458","BTC",2022-04-03 23:59:59,46453.5670763172
"459","BTC",2022-04-04 23:59:59,46622.6744137452
"460","BTC",2022-04-05 23:59:59,45555.9934041971
"461","BTC",2022-04-06 23:59:59,43206.7376725735
"462","BTC",2022-04-07 23:59:59,43503.8491661365
"463","BTC",2022-04-08 23:59:59,42287.6635116808
"464","BTC",2022-04-09 23:59:59,42782.1353172936
"465","BTC",2022-04-10 23:59:59,42207.670963734
"466","BTC",2022-04-11 23:59:59,39521.9013265663
"467","BTC",2022-04-12 23:59:59,40127.1820849288
"468","BTC",2022-04-13 23:59:59,41166.7318122462
"469","BTC",2022-04-14 23:59:59,39935.5169992135
"470","BTC",2022-04-15 23:59:59,40553.4632718884
"471","BTC",2022-04-16 23:59:59,40424.4832933225
"472","BTC",2022-04-17 23:59:59,39716.9542258357
"473","BTC",2022-04-18 23:59:59,40826.2143856021
"474","BTC",2022-04-19 23:59:59,41502.7504194207
"475","BTC",2022-04-20 23:59:59,41374.3782012031
"476","BTC",2022-04-21 23:59:59,40527.3640835385
"477","BTC",2022-04-22 23:59:59,39740.3198538771
"478","BTC",2022-04-23 23:59:59,39486.7287113245
"479","BTC",2022-04-24 23:59:59,39469.293555834
"480","BTC",2022-04-25 23:59:59,40458.3089645522
"481","BTC",2022-04-26 23:59:59,38117.4625078349
"482","BTC",2022-04-27 23:59:59,39241.1227507635
"483","BTC",2022-04-28 23:59:59,39773.8283675659
"484","BTC",2022-04-29 23:59:59,38609.8231933379
"485","BTC",2022-04-30 23:59:59,37714.875545299
"486","BTC",2022-05-01 23:59:59,38469.0939025425
"487","BTC",2022-05-02 23:59:59,38529.3278008977
"488","BTC",2022-05-03 23:59:59,37750.4539152995
"489","BTC",2022-05-04 23:59:59,39698.3706196742
"490","BTC",2022-05-05 23:59:59,36575.142132703
"491","BTC",2022-05-06 23:59:59,36040.9223501524
"492","BTC",2022-05-07 23:59:59,35501.9541442019
"493","BTC",2022-05-08 23:59:59,34059.2642505879
"494","BTC",2022-05-09 23:59:59,30296.9534000531
"495","BTC",2022-05-10 23:59:59,31022.9054122253
"496","BTC",2022-05-11 23:59:59,28936.3550311122
"497","BTC",2022-05-12 23:59:59,29047.7510038538
"498","BTC",2022-05-13 23:59:59,29283.103811543
"499","BTC",2022-05-14 23:59:59,30101.2664459848
"500","BTC",2022-05-15 23:59:59,31305.1125686764
"501","BTC",2022-05-16 23:59:59,29862.9182412919
"502","BTC",2022-05-17 23:59:59,30425.857276796
"503","BTC",2022-05-18 23:59:59,28720.2713997454
"504","BTC",2022-05-19 23:59:59,30314.3349534984
"505","BTC",2022-05-20 23:59:59,29200.7400877833
"506","BTC",2022-05-21 23:59:59,29432.2259634811
"507","BTC",2022-05-22 23:59:59,30323.7218952694
"508","BTC",2022-05-23 23:59:59,29098.909745734
"509","BTC",2022-05-24 23:59:59,29655.58613284
